SMILES,Predicted_pKi,MW,HBD,HBA,LogP,TPSA,SA,predicted_pKi_random,std_random,norm_random,penalized_random
Nc1cc(O)c([4*][7*]NC(=O)OC(=O)CO)cn1,-2.882066913208143,227.176,4.0,7.0,-1.7602,134.77,4.525905535882025,6.178663989340865,0.13967998976737458,0.30548013552836556,0.2656566708243164
C[C@@H]([9*]C[C@@H](CN[5*][10*]c1ccc(C#N)cn1)C(C)(C)C)C#N,-2.9400194533258768,270.38,1.0,4.0,2.665760000000001,72.5,5.60511425753073,6.176422719889621,0.15951527605748203,0.3050048306873097,0.26003398623036966
CC#C[C@@H](CC)OCC[9*]CO[C@](C)(C(=O)O)C(=O)O[10*][15*][C@H]1C=CCC[C@H](C)N1,-2.861734589174201,381.4690000000001,2.0,6.0,2.3229999999999995,94.09000000000002,6.211605067472215,6.1752957890792715,0.15008656561349687,0.3047659999131088,0.2622918206332188
CCC[C@](C)([7*][7*]CSCCC#CC[5*]N[C@@H](NC(=O)c1ccoc1)C(=O)[1*][6*]C(=O)CC1(C#N)CCC1)CC,-3.1780523481024394,499.6770000000004,2.0,7.0,5.123480000000004,112.2,6.054152927231291,6.174947406351918,0.20103499216188864,0.3046921883181009,0.2492028083251422
CCC(=O)[C@H](C)OC(=O)[1*][14*]c1nccc2nn[nH]c12,-2.9537607330341924,248.242,1.0,6.0,0.5673999999999999,97.83,4.840131778398708,6.1717757843838426,0.10129546039524709,0.30402068131712456,0.27473315176455754
C=C[C@H](C)OC(=O)N[7*][8*]C[C@@H](O)CCCC#C[16*]c1cc(C#N)cc(C=O)c1,-2.96363518567848,354.40600000000006,2.0,5.0,2.29218,99.42,5.609299479338193,6.171201794465925,0.10000959453041776,0.30389924324511874,0.274976768315371
CN(C)CC(=O)NN=C[9*]CCOC(=O)NCC(=O)[1*][16*]c1ccc(F)c(Cl)c1F,-2.6417201690465024,404.801,2.0,6.0,0.7056999999999995,100.1,4.504532381706295,6.170499469894277,0.06323663365774765,0.3037506908152421,0.28513724771582083
Cc1cc(C(=O)O)c([14*]C[C@H]([4*][6*]NC(=O)C(C)C[1*]C(=O)C(C)(C)CN)CS(C)(=O)=O)nn1,-2.9116064467536,442.5380000000002,3.0,8.0,0.2120200000000019,169.40999999999997,5.7513259066502425,6.169655121385763,0.17048375633378443,0.3035721523453354,0.2559892778395007
Cc1nc(CN)ccc1[C@H](C)C[6*][8*]c1cncc(NCC#C[5*]N[C@H]2CC23CCOCC3)c1,-2.9737285807602936,419.5730000000003,3.0,6.0,2.7075200000000006,85.09,5.897528977569601,6.167937316942891,0.1399720662257496,0.3032091034192416,0.2636046944765889
C#CCOCCS(=O)(=O)O[3*]C=C[C@@H](CC)OCCCC[4*][5*]N1C[C@@H]2CCCC(=O)[C@H]2C1,-2.7349722519091184,441.5900000000004,0.0,7.0,2.7910000000000013,82.14000000000001,5.754524437646002,6.165767824719474,0.05280666899112396,0.3027509433294223,0.2871784585483323
C[C@H](C#N)N(C)C(=O)[5*][4*]c1cnc(Cl)c(F)c1,-3.0329459636620832,241.653,0.0,3.0,1.54828,56.99,4.928271381526658,6.163196758321651,0.12700315005689322,0.3022084851010443,0.26616435053889825
CC(=O)[C@@H]1CC[C@H](C)N1[2*][6*]c1ncc(Cl)cc1Cl,-3.0343116023238794,273.163,0.0,3.0,2.4556000000000004,33.2,4.794045532899672,6.163150241471745,0.08956452228782005,0.3021986757869913,0.2763090942056584
Cc1nc(CNC[7*][1*]C(=O)C2=CC[C@H](C)OC2=O)ncc1F,-2.9892112437245286,293.298,1.0,6.0,0.8446199999999997,81.17999999999999,4.693658949662423,6.163073043902281,0.11385293801840098,0.3021823970262009,0.26966430232500826
CC(C[11*]c1nc(S)ccc1Cl)CC(=O)N(C)CC[4*][5*]NCc1cccc(B(O)O)c1,-2.8830074542033524,435.7860000000002,4.0,6.0,1.5247999999999995,85.69000000000001,5.102925141750905,6.161004444431735,0.14244110724222203,0.3017463737662462,0.2616861108458461
CC(C)OCCCC(=O)N[10*]C[C@@H](CC(=O)O)N[5*][9*]C(=O)OCc1ccn(C)n1,-2.906203738302662,384.43300000000016,3.0,8.0,1.2293,131.77999999999997,4.78306866992261,6.160062532406566,0.08689223010828127,0.3015479542084806,0.27645189444333157
CN(CC#C[6*]N[C@@H]1C[C@H]1c1cccnc1)CN[5*][8*]c1cc(F)cc(F)c1,-2.836829681231799,342.39300000000003,2.0,4.0,1.5706,40.19,5.328385692223221,6.159818267231697,0.05733638534787999,0.30149651035652747,0.28469603193452553
COc1cnc([11*]CCC[C@@H]2CCC[C@H]2O[3*][3*]O[C@@H]2COc3ccccc32)cc1O,-2.9669446679606946,385.4600000000001,1.0,6.0,3.955200000000004,70.04,5.257984232592426,6.153501064891059,0.05074463056042559,0.3001678011116197,0.2853159106387535
CCS(=O)(=O)CC[6*]C[C@@H](C[4*][5*]N1CCC[C@H]2COC[C@H]21)C[C@@H](O)C[5*]N(CC#N)CCCCN,-3.1014390115153443,472.6960000000004,2.0,8.0,2.2217800000000008,119.89,6.221179377910459,6.153261448327223,0.12409538653987964,0.3001174679671389,0.26509243364292945
C[C@@H]([5*][8*]C1(c2cnccn2)CC1)C(F)(F)F,-2.664905967607641,216.20599999999996,0.0,2.0,2.921400000000001,25.78,4.7826609571077405,6.151652454141447,0.10515569172224415,0.29977961233879774,0.26985691860078365
Cc1cc(C[1*]C(=O)c2cc(O)cc(C#N)c2)cc([14*][4*][C@@H](CCl)OC[C@@H]2CO2)c1N,-2.900461845937409,400.86200000000025,2.0,6.0,2.2704999999999997,108.87,5.308316496362718,6.151369651028447,0.08216868821817393,0.29972025199088403,0.2760772886984869
[5*]N[C@@H](CCC(=O)O)C(=O)[1*]C=C(C)C[C@@H](OC[7*][16*]c1cc(F)c(F)cc1F)C(=O)O,-2.80804554846306,402.345,3.0,5.0,1.4342999999999997,112.93000000000002,5.483670420666096,6.151355061806841,0.12557360959783861,0.29971718989695806,0.26434781579388833
CNC(=O)/C=C/C(=O)N(C)[7*][10*]Oc1cnccc1C(=O)C[8*][C@@H](NCc1cnc[nH]1)NC(C)=O,-2.470029914016324,443.46400000000017,4.0,8.0,-0.2453999999999987,158.41,4.932473334650602,6.147008001295564,0.09356326401001758,0.2988055944027205,0.27211639892304124
CN(C)CCNC(=O)N[10*]C[C@H](C[3*][14*]c1ccc(Cl)cn1)C(=O)O,-3.1383644712225545,328.8,3.0,4.0,0.8435000000000001,94.56000000000002,4.880750293718075,6.1468694927015,0.08414064414680891,0.2987765747784807,0.27466588857414187
COC(=O)C(=O)NC[8*][2*]NC(=O)CCCCC#C[5*]N[C@H](CCCO)C1CC1,-2.8852990168639554,367.4460000000002,4.0,6.0,0.0113000000000005,116.76,4.979966283038874,6.146454414408932,0.12934903294199698,0.2986896193492869,0.26244877992882193
Cc1cc(OCC[8*]C=CCCN(C)C(=O)C[9*][5*][C@@H](NN)C(F)(F)F)on1,-2.988557008769189,364.368,2.0,6.0,2.08232,93.62,5.547686439757845,6.146264877747806,0.08677890125541415,0.29864991783693046,0.27382607520284585
C[C@]1([4*][9*][C@@H]2CNC(=O)CO2)CCCC[C@H]1C[5*]NC(=O)[C@@]1(C[5*]/C=C\C(=O)NC(=O)CO)OC1=O,-2.8222839694474686,451.4760000000002,4.0,8.0,-0.6050999999999969,163.42999999999998,6.312875884697791,6.144964858111569,0.18351841393887647,0.2983776894328152,0.24835065632183248
CSC[C@@]1(C)O[C@H]1C(=O)[1*]C[C@@H]1CCCCCN([5*][7*]NCC2=CN=C(C[12*]c3ccccc3CNCCN)C2)C1,-3.112139726466088,527.7790000000002,3.0,8.0,3.139300000000002,95.28,6.118887694187382,6.142071461081983,0.0461876037405906,0.29777231484890254,0.2843317091632962
C[C@@H]([6*]CS[C@H](C[5*]NS(=O)(=O)c1cnc[nH]1)C(=O)C(=O)[1*][14*]c1ccc(Cl)c[n+]1[O-])C(=O)O,-2.982355318832006,476.9200000000002,3.0,8.0,-0.0634000000000001,173.22999999999996,5.942019951315254,6.141028961238234,0.1336827425739285,0.29755436996716067,0.2603206712191391
NCC(CCN1[5*]C[C@H]([10*][1*]C(=O)[C@H]2CCO[C@H]2CN[4*]C#Cc2ccc(Cl)cc2)N[C@@H]([9*][4*]C2(NCc3cc[nH]n3)CCC2)C[1*]C(=O)C1)C(F)(F)F,-2.923824626634934,678.1999999999999,5.0,9.0,3.266300000000002,137.4,7.59345029760961,6.138587965899644,0.15024411126897896,0.2970444157112277,0.25560609401076356
[5*]N[C@@H](CC(=O)O)C(=O)[1*]CC(C)(C)OC(=O)N[16*][9*][C@@H]1C[C@@H](C)C[C@H]1C(=O)O,-2.6652549173979523,357.3830000000001,4.0,6.0,1.3374999999999992,142.03,5.943482130322147,6.138556027367135,0.14990991595112113,0.2970377467004388,0.2556857900581715
C[C@@H](N[3*]C[C@@H](CO)N(C)C(=O)/C=C/[5*][14*]c1nnc(C2=CCCCC2)o1)C1CC1,-2.877602002314304,374.4850000000002,2.0,6.0,1.8767,91.49,5.476744910313832,6.137853287324857,0.10300504971013577,0.296891031067714,0.2678320548332669
CCN1C[C@@H]([15*]CN(C[7*]C(C)(C)C(=O)O)CNC(=O)[27*][3*]C(=O)CC(=O)OCC(=O)O)C(=O)O1,-2.5795088545689646,445.4250000000004,3.0,10.0,-0.4646999999999957,179.84999999999997,5.668602240091666,6.137606127079556,0.1279369648233743,0.29683943976075416,0.2611916478796568
CC(C)[C@H](N)C(=O)OC(=O)[10*]CCCC[C@@H]1CCC[C@H]1N[5*][5*]N1CCC=C(c2ccco2)C1,-2.929647717873782,431.5770000000001,2.0,7.0,4.362100000000003,97.8,5.412077321494089,6.137048885928272,0.06144955735141677,0.29672314233200997,0.27903855604979394
CC(C)(C)OC(=O)[1*]Cc1cccc(O)c1C(=O)[1*][11*]c1cc(C#N)cc(O)c1F,-3.063239988988956,371.3640000000001,2.0,6.0,3.1793800000000023,107.62,4.395262066926224,6.136654591790248,0.035006807578433004,0.29664086821059144,0.28643607908478247
C/C(=C\C[12*]S(=O)(=O)c1ccncc1)c1cccc([16*][1*]C(=O)C2(C#N)CC(C)(C)C2)c1,-2.879810068108471,408.5230000000003,0.0,5.0,3.9439800000000034,87.88999999999999,4.532823630507826,6.135131345429148,0.05788194147059784,0.29632314885693106,0.279658337946426
C=C(Cl)C[C@H](C)O[3*]Cc1cccc(O[2*][1*]C(=O)c2ccc(C=O)n2C)n1,-2.935748957063925,362.8130000000001,0.0,6.0,3.499500000000002,70.42,5.289894639250661,6.134185761401603,0.08987641544155632,0.29612601768428976,0.27067225117557325
C#CCNCC(=O)N[8*]C[C@@H]1CCC[C@@H]1NCC(=O)[1*][1*]C(=O)/C=C/c1ccnn1C,-3.0289030724432777,385.4680000000001,3.0,7.0,0.0871000000000004,105.12,5.372452363983468,6.132590170122247,0.09170500327630891,0.2957935482015113,0.2698744188446844
CCC[C@H](C)N(C)CCN[5*]CC(C)(C)c1cc([4*][1*]C(=O)CC(F)(F)C(F)F)ccc1F,-2.892047183541923,436.50900000000007,1.0,3.0,4.759000000000004,32.34,5.096218941492305,6.131172786807941,0.03873220137205013,0.29549839312560894,0.28427190657418444
Nc1nc(N[5*][2*]NC(=O)C(=O)Nc2nn[nH]n2)ccc1Cl,-2.6515115448961764,297.66600000000005,5.0,8.0,-1.0879000000000008,163.59999999999997,4.0714238534646725,6.130164372246415,0.09649046841144544,0.2952885055983339,0.26812744139899813
CC1(C)CCOCCN([5*][9*]C#C[C@@H](CO)OCC[5*]c2nc([C@@H]3CCCN3)cs2)C1,-2.779492121438121,407.58000000000015,2.0,7.0,1.7831,66.85000000000001,5.694931594752699,6.129880105929535,0.07058302449528579,0.29522935515216375,0.27510958380607126
COC(=O)[C@@H](C[8*]Cc1[nH]nc2cc([16*][8*]OC(=O)[C@H]3CC(=O)O3)ccc12)CCC[8*][C@H](CO)NCC(=O)[1*][8*]Oc1cccc(C#N)c1,-3.1420868845777745,592.6050000000004,3.0,12.0,1.50818,189.93,6.362356274364521,6.1292020631411,0.20609676595541665,0.2950882950693835,0.24012937747848329
CC(C)(CC(N)=O)N[5*]CC(=O)c1ccccc1O[10*][5*]Nc1cc(F)ccc1C#N,-2.8690499638263978,384.41100000000006,3.0,6.0,2.9478800000000005,117.24,4.204400841348373,6.127093037787686,0.06388593736227283,0.2946497838604587,0.2764144971403616
CC(C)NC(=O)C[C@@H]([4*][11*]C(=O)c1ccc(Cl)cn1)[C@@H](C)O,-2.7523347350393044,298.77000000000004,2.0,4.0,2.0442000000000005,79.29,4.383297245729496,6.127078769740818,0.11260389659714047,0.2946468185225787,0.2632682612682855
COc1cccc(CN[5*]C#CC2(NC(=S)N[5*][34*]c3ccc(Cl)s3)CCC2)n1,-2.9475343118616024,406.9640000000002,3.0,5.0,2.5679000000000007,58.21,4.678377989176461,6.12705639278896,0.07814062887234721,0.294642167940459,0.2724952005171989
CCC(=O)c1ccc(O[3*][4*]Cc2ncc3ccccn23)nc1C,-3.054570685410857,295.34200000000004,0.0,5.0,3.209420000000001,56.49,3.8258956802442,6.126138770046527,0.06938118026886302,0.2944514960373667,0.2747147014565145
CC(=O)c1ccncc1O[10*]CC(C)(C)OC(=O)[19*][4*]/C=C/C(=O)Nc1cncnc1,-2.804062642116688,384.392,1.0,8.0,3.023900000000001,120.37,4.390962589544041,6.1261324759988405,0.2705977207232547,0.2944501884518315,0.22464292210078612
Oc1cc(Cl)cnc1[9*][10*]CC#Cc1cccc(F)c1,-3.0397803072956204,261.683,1.0,2.0,2.7600000000000007,33.120000000000005,3.868594337901558,6.125217028586244,0.13406343979459992,0.2942600407089774,0.2573405818623303
CC(CO)(CC[1*]C(=O)N1C[C@@H](CO)[C@H](O)C1)C(=O)[9*][10*]C(=O)NCCON=[N+]=[N-],-2.828100709368914,387.39300000000014,4.0,8.0,-0.1535000000000006,185.16,5.884453908160397,6.124095824726301,0.17402288264381172,0.2940272528277123,0.24706453482372515
CCCN(CCC)C(=O)N[8*][1*]C(=O)C(C)(C)CN[5*][5*][C@H](Br)CCC[4*]C[C@@H](O)C(F)(F)F,-2.769489137078387,490.40500000000014,3.0,4.0,4.3064000000000044,81.67,6.013607478924121,6.121301596795414,0.1461096145271291,0.2934475743318011,0.2535571867652024
CC(C)(C)c1cccc(C[4*][11*]c2ccc(OCF)cn2)c1,-2.930167115705922,273.35099999999994,0.0,2.0,3.5954000000000024,22.12,3.720783406814549,6.120342808141746,0.0560929611539186,0.2932488222121071,0.27725246304840645
CCCN1CC[C@H]1CN(C)[5*]C[C@@H]([3*][14*]c1nc(N)csc1=O)CC(C)(C)C#N,-3.192146934234974,377.55800000000016,1.0,7.0,2.35858,86.25,5.582121274209989,6.119267966426563,0.11428714323304333,0.2930261065348773,0.26137981061654203
CC(C)(C)SC[4*]COC[C@H]1CCCN1[5*][14*]c1cc(C(F)(F)F)ccn1,-2.9222077139756,362.461,0.0,4.0,3.738400000000003,25.36,5.10509180198815,6.11753343409584,0.1671763976611322,0.29266690672604373,0.2476109408794192
CC(C)([4*]NC(=O)CC(=O)N[7*][11*]OC(=O)COCc1ccccc1)Oc1cccc(C[8*]CO[C@@H]2C=CCCC2)c1,-2.8587385975194586,524.6140000000004,2.0,7.0,3.7668000000000026,112.19,5.015911146430431,6.117276699239369,0.12287124549828463,0.29261376210533113,0.2587810340731484
CC(C[10*]C(=O)N1CCC[C@@H]1C(N)=O)S(=O)(=O)N[5*][5*]N[C@@H]1CCN(CCO)C1,-2.847645779309365,391.4940000000002,4.0,7.0,-1.561499999999996,145.07,5.242552986436866,6.117010224278561,0.1442606470678518,0.29255860724884913,0.2532568943356307
COCC[C@@H]([8*][9*][C@@H](C)NCc1nccn1C)[C@@H]1CCN(C)C1,-2.8565729990149373,294.44300000000004,1.0,5.0,1.7173999999999998,42.32,4.789405796469355,6.116714300275208,0.06428257683353324,0.2924973641893985,0.274286472004603
CCc1ccc(CN[5*][2*]c2cccc(OC[C@@H]3CO3)c2)nn1,-2.817413811366718,285.347,1.0,5.0,1.2316999999999998,59.57,4.222786357096407,6.115596781371136,0.12027394611455375,0.29226615549772283,0.25914582455506713
CN1CC[C@](C)([11*]COC2=C(N[5*]Cc3ccc(O)cc3CC[4*][1*]C(=O)OC(C)(F)F)C2)CC1=O,-2.914583736057697,452.49800000000033,2.0,6.0,4.382100000000003,88.1,5.71620494961343,6.113576105398093,0.09523807109758248,0.29184836095902966,0.26533582411425316
NNC1=CC([14*][5*]CCNC(=O)[C@@H]2COCN2)=CC=C(C[3*]CN[C@H]2CCc3n[nH]cc32)CC1,-2.7491740663261,427.5530000000003,6.0,7.0,0.9641000000000024,129.12,5.952449291265626,6.112177182370393,0.11232852932985495,0.29155932569755383,0.2605813181907274
CC(C[5*]NCCC(F)(F)F)NC(=O)N[7*][15*][C@H]1CCc2occc2C1=O,-2.5695398426627305,347.3370000000001,3.0,4.0,2.8450000000000006,83.37,5.504720314526785,6.1104872055602435,0.16598317416158498,0.29121037979002645,0.24667280599986446
C[C@H](CCCO)N[5*][6*]c1ncc(Cl)cc1F,-2.986067766203371,232.686,2.0,3.0,1.2499999999999998,45.15,4.577283237047967,6.107669258360458,0.08212244258017973,0.2906290784577047,0.26771563856440095
CCCCN(O)C(=O)[6*]CC(C)Cn1cnc(N[5*][3*]Oc2cccc3[nH]ccc23)c1,-2.880613394413123,385.4680000000001,3.0,6.0,4.521000000000003,95.41,4.886191044184677,6.1075580474747175,0.027191998799588106,0.2906061513308512,0.28281045977218855
Cc1nc(CC[5*]N2C[C@@H](C)C[C@H]2C)c(C)c(O[5*][6*]CCCN(C)CCO)n1,-3.1916237215835075,364.53400000000016,1.0,6.0,2.895840000000002,61.72,5.3773336673723815,6.10388317438007,0.1382110578378605,0.2898491441144301,0.252433926460216
Cc1ncc(C(=O)N(C)[9*][10*]NC(=O)NCCCN(C)C)c(C)n1,-2.929018877491829,308.386,2.0,5.0,0.3313400000000008,90.46,3.7034649933391295,6.103657154934379,0.11992310232418207,0.28980262324603334,0.2570516350844668
CC1=C(C)C(=O)O[C@H](C(=O)[1*]CC(=O)C[C@](C)(O)C[4*][5*]Nc2cc(F)c(F)cc2F)C1,-3.12639846663279,413.392,2.0,6.0,3.326100000000002,92.7,5.299011028895076,6.103217490325307,0.06420914680955307,0.28971214113105864,0.2716946068028
N#Cc1cc(Cl)cnc1[9*][6*][C@H]1CCCN(CC2CC2)C1,-3.092257178576695,275.783,0.0,3.0,2.6112800000000007,39.92,4.388755152889989,6.102161050848011,0.14152101108933574,0.2894947963592668,0.2512921763067212
CC(C[8*][C@H](O)CC(C)(C)C)C[C@@](C)(N)[7*][3*]OCc1ccnc(N)c1Cl,-3.0781584921194085,357.92600000000004,3.0,5.0,3.7928000000000015,94.39,5.625157103676738,6.102029540384943,0.08758409126288888,0.28946774704196626,0.26519351117918394
C[C@@H]([26*][3*]Oc1cccc(C(N)=O)n1)C(=O)NCCC[1*]NNC(=O)[C@H]1CC(=O)N1,-2.9459324140257754,378.389,5.0,7.0,-1.1983999999999984,164.54,5.112556659755036,6.101195922533173,0.15342155011832492,0.28929632181022935,0.24814914280385192
CN(C[4*]COCC1(C(=O)O)CC1)CNC(=O)[7*][5*]Nc1cccc2cnoc12,-2.933237913939533,362.3860000000001,3.0,7.0,1.719999999999999,116.93,4.797930962797024,6.10084472432564,0.23492330897103428,0.28922411941164616,0.22866969405807375
N#CCc1ccc([8*]C#CCCN([9*][6*]S(=O)(=O)N=C=O)C[4*]C2(NCc3cc[nH]n3)CC2)cc1,-2.965268766522609,438.5130000000002,2.0,7.0,0.7420799999999999,131.31,5.525855293558559,6.099207320115573,0.23442410226311447,0.2888876286578125,0.22851770297560745
COC(=O)[C@H]1CC[C@@H]([7*]C[C@H](C#N)NC(=O)[24*][5*]NC(=O)[C@@]2(C)N[C@@H]3CC[C@H]2C3)C(=O)O1,-2.8213787624094016,406.43900000000025,3.0,8.0,0.4053800000000012,146.61999999999998,6.854146971578079,6.095901750030521,0.15309620905485555,0.2882090343892175,0.24729694515403822
CN([5*][6*]C(=O)[C@@H]1COC(=O)C1=O)NC(=O)/C=C(/Cl)C[9*]C(=O)NCc1ccc[nH]1,-2.954009109393744,396.78700000000015,3.0,7.0,0.0819999999999999,137.67,5.354110745918904,6.095401788556524,0.14233669287195175,0.28810648086043056,0.24988315888221696
CC(C)(C)C(=O)OC[9*]CC(C[3*]NC(=O)C1=CCCCCC1)CC(=O)C(=O)[1*][8*]c1nnc(C(F)F)o1,-2.7858599513054587,483.5120000000003,1.0,8.0,3.2946000000000017,128.45999999999998,5.548466730113875,6.09385831493329,0.19997845718290927,0.2877900162293108,0.23562761274363492
CC#CCNC(=O)NCC[3*]C#CCOc1ccccc1C[11*][6*]CNCC1(CN)CC1,-3.013512179487166,396.53500000000025,4.0,4.0,1.723100000000001,88.41,4.587330137044766,6.091951999857512,0.2200305042063147,0.28739944281485813,0.23063641989462444
N#Cc1ccc([14*][5*]N[C@@H](CCC[4*]Cc2cccc(Cl)c2)c2ccccc2)nc1CN,-2.749525834646926,404.9450000000001,2.0,4.0,4.505280000000004,74.73,4.549954639618026,6.091775824131849,0.05243120144835988,0.28736336320098055,0.2726847285554306
CC(=O)[C@@H]1C[C@]1([5*]CC(C)C[C@H](CO)N[5*][9*]Oc1ncccc1F)c1ccccc1,-2.822643657345285,386.467,2.0,5.0,3.4989000000000017,71.45,5.3408719613543685,6.091658129107728,0.09999279837670824,0.28733926155090816,0.25999718791714516
C[C@@H](COC[10*]COC(=O)OC(C)(C)C)c1cc([9*][4*]C(C#N)=CC2CCC(O)C2)cc(C#N)c1,-2.815660472062121,440.5400000000002,1.0,7.0,3.9088600000000033,112.57000000000002,5.589981901693866,6.089601810043783,0.13283514385798434,0.28691836217774114,0.25122842350659924
CCOC(=O)CN([5*][4*]N1O[C@H]2C=C[C@H]1CC2)CC[3*]CC(Cl)(Cl)Cl,-2.981679768998146,371.6919999999999,0.0,5.0,3.3927000000000014,42.010000000000005,6.458081963532191,6.088285236558905,0.11376603678608993,0.28664907181012644,0.2558247614510576
CC(C)(C)OC(=O)[13*]COC(=O)c1ccc([5*][6*]c2ccc3c(c2)COB3O)c(Cl)c1,-2.9989380233110428,402.6390000000001,1.0,6.0,1.7279000000000004,82.06,4.612656297520108,6.086719103756787,0.08580671146962189,0.28632893384624797,0.262784566262793
CC(C[5*]N(C)CCC(C)(C)CN)CC(=O)NOC[6*][1*]c1cc2cccn2cn1,-3.034932377366104,375.51700000000005,2.0,6.0,1.8012000000000012,84.89,5.26955622453667,6.085848236735356,0.13552129387572887,0.28615100992652504,0.24988439335590318
COCc1ccc([3*]CCSCCCC(=O)[1*][16*]c2cc(F)cc(F)c2)nn1,-3.061577538764829,366.433,0.0,5.0,2.4803000000000006,52.08,4.575156583124201,6.085446710180753,0.11389791366424803,0.28606899769872884,0.2552733977236498
C[C@H](C[C@@H](O)C[3*]OCC[C@H]1CCCO1)[C@H](O)C[8*][3*]NC(=O)c1nc(N)cs1,-3.2805239920856213,387.50200000000007,4.0,8.0,1.6253999999999995,126.93,5.759018511014625,6.083964774238271,0.1539133630868335,0.28576643267369306,0.24500079246833834
CCn1ccc([5*]Cc2cccnc2CC(=O)N[11*][17*]C(=O)[C@@H](N)c2ccccc2)c1,-2.9407056242688823,376.4600000000001,2.0,5.0,1.6988,90.01,4.652399514366183,6.083137210260401,0.1349869573857683,0.285597553523796,0.24953438141236592
CC(C[10*]CC(=O)OC(=O)CCNC[6*][5*]N(CCO)CCCl)N(C)C[C@@H](C)CON,-3.0474407783583217,424.9700000000002,3.0,9.0,0.294800000000004,117.36,5.578705078915595,6.082712785056309,0.13480303853956968,0.28551096525480996,0.24950461125785406
CC(=O)NCC(=O)C(=O)[1*]CCCCOCC(=O)O[9*][5*]N1C[C@H]2COC[C@@H](C2)C1,-3.194291130808935,384.4290000000002,1.0,8.0,-0.0551999999999983,111.24,6.086387914586306,6.082575603337183,0.19137658230767096,0.28548298176835096,0.23575799559235736
CC[C@@H](F)CN(C)[5*]C[C@H](CCC(=O)O[9*]CO[C@H](C)C(=O)COC(=O)[10*][5*]N(C)C1CCCCC1)C(=O)O,-2.6625483954245954,504.59600000000046,1.0,9.0,3.441600000000001,122.68000000000002,5.8227087316471,6.081223878291771,0.1315481184132667,0.2852073335545029,0.2500518467903115
CN(C)CCN(C)C[9*]CC1(C(=O)O)CCN([5*][16*]c2ccc(Cl)cn2)CC1,-3.1282130249974127,368.9090000000001,1.0,5.0,1.4813000000000005,59.91,4.589086834603491,6.081163546494008,0.19447162987912375,0.2851950342256092,0.23479238297776997
COc1ccc([11*]CC(C)C[C@H](CO)N[5*][5*]N2CC(=O)CC2(C)C)c(F)c1Cl,-2.8279365106221936,386.8950000000001,2.0,5.0,2.561400000000001,61.8,5.421265334579999,6.0804495611352225,0.106271260966649,0.285049504333854,0.25631101351554736
COc1ccc(C)nc1[14*]CCNCCC(=O)N[6*]CC(C)O[C@H]1C[C@@H]2C[C@@H]2C1,-3.278548604435998,375.51300000000015,2.0,5.0,2.24502,72.48,5.246153880258957,6.079138875717313,0.14980743321991055,0.2847824667870289,0.24516174617241357
CC(=O)CC[Si](C)(C)[C@@H](C)O[3*][6*]c1cc(C#N)ccn1,-3.0852395592644566,276.412,0.0,4.0,2.21038,62.98,4.874261671108613,6.077194126039503,0.054751228562614516,0.28438652326861197,0.2692345900974411
N#Cc1ccnc(O)c1[16*][7*]CCN[C@H]1C[C@@H](C(=O)O)C1,-2.905248102142756,261.281,3.0,5.0,0.2402799999999997,106.24,4.174588182766388,6.0770628354925105,0.2028923893635595,0.2843598049769795,0.23214170111088123
C#Cc1ccc(O[C@H](C)[9*][3*]Oc2cccc3[nH]ccc23)nc1,-2.828591247231369,278.31100000000004,1.0,3.0,3.3480000000000016,47.14,4.214805186028668,6.074679419787168,0.07249866554260875,0.2838750309184129,0.2640227949162784
CC(C)(C[10*]c1cccc(C#N)c1)C(=O)C(=O)[1*][16*]c1ccc(F)c(C#N)c1,-3.063042424750209,334.35,0.0,4.0,2.23006,81.72,4.486927025182143,6.073128176939312,0.1007177716253619,0.28355978451683256,0.2563914067425654
NNc1nc([14*][5*]N(CCF)C(=O)C2CC2)cc(Cl)c1F,-2.8945273732614343,290.701,2.0,4.0,0.9931000000000002,71.25,4.4149359281244775,6.072004708898423,0.17574674264227208,0.28333160341198427,0.23766716120502535
CC(C)C[C@@H](CC(=O)O)N[5*]C[C@@H]([3*][8*][C@@H]1CNC(=O)CO1)N(O)C[5*]CNC1CCC(C#N)CC1,-2.893820536740858,453.5840000000003,5.0,8.0,1.1304800000000028,146.95000000000002,6.01096462220834,6.070734411598436,0.11936662389062258,0.28307373444907086,0.2512229484140523
C[C@@H]([2*]CC(C)(C)OC(=O)[13*][5*]CNC[C@]1(C)CCN(C)C1)NC(=O)c1cnn[nH]1,-2.9420772388144485,380.49300000000005,3.0,7.0,1.2729000000000013,112.24,5.7380741759737575,6.070176565897669,0.0249252686927096,0.2829605372727167,0.27599484139958186
CCN(CC(F)F)C(=O)[7*]CNC(=O)[C@H](C#N)C(=O)[6*][6*]c1ccc2c(c1)OCCO2,-2.9483946367682066,395.36200000000025,1.0,6.0,0.7001799999999996,108.73000000000002,4.930872785255208,6.069200538625312,0.09354710195594672,0.2827625492774108,0.2575104739986248
Cc1nc(C[36*]C(=O)NCC(C)C)c(Cl)n1[9*][5*]NC[C@H]1CCN(C(N)=O)C1,-3.0130856503655084,370.8850000000002,3.0,5.0,1.5488200000000003,105.28,4.989317808389215,6.068709882586929,0.07971286488090477,0.282663050968957,0.26100581604654977
