SMILES,Predicted_pKi,Max_Sim_AD,Zone,MW,TPSA
C#CCN1C[C@@](C)(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)NC(=N)N1C,7.6284547,0.6388888888888888,Zone B (Novel),414.87200000000007,84.35000000000001
C#CCN1C[C@@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)NC(=N)N1Cc1ccccc1,7.627723,0.569620253164557,Zone B (Novel),474.5150000000001,84.35000000000001
CN1C(=N)N[C@](C)(c2sc(-c3cccc(-c4cnco4)c3)cc2F)CS1(F)=O,7.626139,0.7352941176470589,Zone A (Safe),424.4980000000001,82.22
CN[S@@]1(O)[C@@][C@](C)(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)CO1,7.624901,0.547945205479452,Zone B (Novel),397.8590000000001,83.48
CN1C(=N)N[C@@]2(c3cc(Oc4cc(F)ccc4F)ccc3F)CO[C@H](C3CC3)C[C@H]2C1=O,7.6239486,0.803030303030303,Zone A (Safe),445.44100000000026,74.65
CN1C(=N)N[C@@]2(c3cc(Oc4cc(F)ccc4F)ccc3F)CO[C@@H](C3CC3)C[C@H]2C1=O,7.6239486,0.803030303030303,Zone A (Safe),445.44100000000026,74.65
CCN(CC)c1cc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3cc(F)ccc3F)C2)nc(C)c1F,7.6218767,0.6486486486486487,Zone B (Novel),460.5040000000002,78.06
CN1c2ccc(F)cc2[C@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)CS1(=O)=O,7.6213994,0.6666666666666666,Zone B (Novel),461.46500000000015,79.37
C#CCN1C[C@H](C)C[C@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)NC1=O,7.61998,0.5384615384615384,Zone B (Novel),412.44000000000005,74.33000000000001
CN1C/C(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)N=C(N)C1(F)F,7.614025,0.589041095890411,Zone B (Novel),381.3330000000001,83.61
CCc1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3cc(F)c(F)cc3F)C2)nc(C)c1F,7.613307,0.8,Zone A (Safe),436.4130000000001,87.71000000000001
CN(C)c1nc(N2C[C@H]3C(=O)N(C)C(=N)N[C@@]3(c3cc(F)ccc3F)C2)nc(F)c1F,7.6101184,0.5921052631578947,Zone B (Novel),437.4010000000001,88.45
CN1C(=N)N[C@@]2(c3cc(OCC4CC(F)(F)C4)ccc3F)CO[C@@H](c3ccc(F)cc3)C[C@H]2C1=O,7.6093464,0.8676470588235294,Zone A (Safe),491.4850000000002,74.65
CN1C(=N)N[C@@]2(c3cc(OCC4CC4)ccc3F)CO[C@H](c3cc(F)ccc3F)CC2C1F,7.6080713,0.6025641025641025,Zone B (Novel),463.47500000000014,57.58000000000001
FC(F)CN1CC[C@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)CS1(=O)=O,7.604631,0.5694444444444444,Zone B (Novel),445.43800000000016,79.37
CN(C)c1cc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3cc(F)ccc3F)C2)nc(C)c1F,7.6045904,0.676056338028169,Zone B (Novel),432.4500000000001,78.06
CN1C(=N)N[C@@]2(c3cc(OCCF)ccc3F)CO[C@](C)(c3ccc(F)cc3F)C[C@H]2C1=O,7.6016273,0.5625,Zone B (Novel),465.4470000000002,74.65
CC(C)[C@H]1C[C@H]2C(=O)N(C)C(=N)N[C@]2(c2cc(Oc3cncc(F)c3)ccc2F)CO1,7.5967355,0.8088235294117647,Zone A (Safe),430.45500000000015,87.54
Fc1cc(F)c2c(c1)C1(CC1)[C@@](C)(c1cc(NC(=O)c3ccc(F)cn3)ccc1F)NC2=N,7.595666,0.6142857142857143,Zone B (Novel),454.4270000000001,77.87
CN1C(=N)N[C@@]2(c3cc(-c4cc(F)ccc4F)ccc3F)CO[C@H](C3CC3)C[C@H]2C1=O,7.5952725,0.7704918032786885,Zone A (Safe),429.44200000000023,65.42000000000002
CN1[C@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)NC(=N)N1C=C,7.5921235,0.6,Zone B (Novel),372.379,84.35000000000001
C#CCN1CC[C@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)NC1=O,7.5914683,0.5584415584415584,Zone B (Novel),384.3860000000001,74.33000000000001
C#CCN1CC[C@]2(c3cc(NC(=O)c4ccc(Cl)cn4)ccc3F)COC[C@H]2S1(=O)=O,7.5903077,0.5609756097560976,Zone B (Novel),463.9180000000002,88.6
CN1C(=N)N[C@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)CN1Cc1ccc(F)cc1,7.5898337,0.6714285714285714,Zone B (Novel),468.4830000000002,84.35
CN1C(=N)N[C@](C)(c2sc(-c3cccc(N(C)c4ncccc4F)c3)cc2F)CS1(=O)=O,7.589728,0.6619718309859155,Zone B (Novel),477.5620000000002,89.39000000000001
CN1[C@](C)(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)N=C(N)N1C,7.5875363,0.59375,Zone B (Novel),376.8230000000001,86.85
CN(C)c1nc(N2C[C@H]3C(=O)N(C)C(=N)N/[C@@]3(c3ccc(F)cc3)C2)nc(C)c1F,7.5871916,0.5945945945945946,Zone B (Novel),415.44800000000015,88.45
CN(C)c1nc(N2C[C@H]3C(=O)N(C)C(=N)N[C@@]3(c3ccc(F)cc3)C2)nc(C)c1F,7.5871916,0.5945945945945946,Zone B (Novel),415.44800000000015,88.45
COc1ccc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)[C@](C)(F)CC3(F)F)c2)cn1,7.5869884,0.7936507936507936,Zone A (Safe),424.39800000000014,89.6
Cc1nc(N2C[C@H]3C(=O)N(C)C(=N)N[C@@]3(c3c(F)cc(F)cc3F)CC2)nc(F)c1F,7.5864444,0.5675675675675675,Zone B (Novel),440.37600000000015,85.21000000000001
Cc1nc(N2C[C@H]3C(=O)N(C)C(=N)N[C@@]3(c3ccc(F)cc3F)C2)nc(C2CC2)c1F,7.5856524,0.7681159420289855,Zone A (Safe),430.4340000000002,85.21000000000001
CN1C[C@@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)NC(=N)N1c1cc(F)ccc1F,7.585431,0.6666666666666666,Zone B (Novel),472.4460000000001,84.35000000000001
CN(C)c1cccc(CNC[C@@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)c2c(F)cc(F)cn2)c1,7.5853105,0.5555555555555556,Zone B (Novel),490.5010000000001,77.49
Cc1nc(N2C[C@H]3C(=O)N(C)C(=N)N[C@@]3(c3ccc(F)cc3F)C2)nc(F)c1F,7.585083,0.8153846153846154,Zone A (Safe),408.3590000000001,85.21000000000001
Cc1cnc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3cc(-c4cccc(Cl)c4)cs3)C2)nc1,7.5843353,0.7887323943661971,Zone A (Safe),452.97100000000006,87.71000000000001
Cc1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3cc(F)c(F)cc3F)C2)nc(C)c1F,7.583536,0.8448275862068966,Zone A (Safe),422.38600000000014,87.71000000000001
COc1nc(N2C[C@H]3C(=O)N(C)C(N)=C[C@@]2(c2ccc(F)cc2)C3)nc(C)c1F,7.581676,0.5416666666666666,Zone B (Novel),401.41700000000014,84.58
CN1CN(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)CS1(=O)=O,7.5814466,0.5522388059701493,Zone B (Novel),368.36500000000007,82.60999999999999
CN1C[C@@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)NC(=N)N1c1cc(F)cc(F)c1,7.5803037,0.6666666666666666,Zone B (Novel),472.4460000000001,84.35000000000001
CN1C(=N)N[C@@]2(c3cc(OCc4cccc(F)c4)ccc3F)CO[C@H](c3ccc(F)cc3)C[C@H]2C1=O,7.5794835,0.7534246575342466,Zone A (Safe),495.5010000000002,74.65
Cc1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3cc(F)cc(F)c3F)C2)nc(F)c1F,7.5782957,0.6716417910447762,Zone B (Novel),426.3490000000001,87.71000000000001
CN1C(N)=N[C@](C)(c2sc(-c3ccnc(-c4cccs4)c3)cc2F)CS1(=O)=O,7.57821,0.5416666666666666,Zone B (Novel),436.55900000000014,88.65
CN1C(=N)N[C@@]2(c3cc(Oc4cc(F)cc(F)c4)ccc3F)CO[C@H](C3CC3)C[C@H]2C1=O,7.5778556,0.8181818181818182,Zone A (Safe),445.44100000000026,74.65
C1COC(c2cccc(F)c2)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)N=C1N,7.5766587,0.5555555555555556,Zone B (Novel),426.3980000000001,89.6
FC(F)(F)[C@H]1C[C@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)NC(=N)N1,7.5764623,0.6176470588235294,Zone B (Novel),413.35,89.9
FC(F)[C@]1(F)[C@@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)N=C(N)N1Cc1ccccc1,7.576238,0.5616438356164384,Zone B (Novel),489.4480000000002,83.61
CN1C(=O)[C@@H]2CN(c3ccc(F)cn3)C[C@]2(c2cc(-c3ccccc3)ccc2F)N=C1N,7.5755124,0.6075949367088608,Zone B (Novel),433.4620000000001,74.82000000000001
CN1C(=N)N[C@@]2(c3cc(Oc4ccc(Cl)cn4)ccc3F)CO[C@@H](C3CC3)C[C@H]2C1=O,7.573038,0.7837837837837838,Zone A (Safe),444.8940000000003,87.54000000000002
COC1(F)CC(F)(F)C[C@@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)N=C1N,7.5715885,0.6363636363636364,Zone B (Novel),442.38800000000015,89.6
CN1C(=N)N[C@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)CN1Cc1cccc(F)c1,7.570489,0.6133333333333333,Zone B (Novel),468.4830000000002,84.35
CN1C[C@@](F)(F)[C@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)N=C1N,7.569447,0.7096774193548387,Zone A (Safe),395.3600000000001,83.61
CN1CC(F)(F)[C@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)N=C1N,7.569447,0.7096774193548387,Zone A (Safe),395.3600000000001,83.61
CN(C)c1cncc(-c2ccc(F)c([C@]34CO[C@](C)(F)C[C@H]3C(=O)N(C)C(=N)N4)c2)c1,7.568909,0.5443037974683544,Zone B (Novel),429.47100000000006,81.55000000000001
Cc1nc(N2C[C@H]3C(=O)N(C)C(=N)N[C@@]3(c3cc(F)ccc3F)CC2)nc(F)c1F,7.568619,0.6,Zone B (Novel),422.38600000000014,85.21000000000001
CN1C(=N)N[C@](C)(c2sc(-c3cc4cccc(F)c4nc3C(F)F)cc2F)CS1(=O)=O,7.5685143,0.5733333333333334,Zone B (Novel),472.48900000000015,86.15
CN1C(=N)N[C@@]2(c3cc(OCc4ccc(F)cc4)ccc3F)CO[C@H](c3ccc(F)cc3)C[C@H]2C1=O,7.566532,0.8088235294117647,Zone A (Safe),495.5010000000002,74.65
CN1C(=N)N[C@](C)(c2sc(-c3cc(F)cc(-c4ccsn4)c3)cc2F)CS1(=O)=O,7.565652,0.6617647058823529,Zone B (Novel),454.5490000000001,86.15
CN1C(=N)N[C@@]2(c3cc(Oc4ccc(F)cc4)ccc3F)CO[C@@H](c3ccc(F)cc3)C[C@H]2C1=O,7.565584,0.7878787878787878,Zone A (Safe),481.4740000000002,74.65
CN1C(=N)N[C@@]2(c3cc(Oc4ccc(F)cc4)ccc3F)CO[C@H](c3ccc(F)cc3)C[C@H]2C1=O,7.565584,0.7878787878787878,Zone A (Safe),481.4740000000002,74.65
CSc1nc(N2C[C@H]3C(=O)N(C)C(=N)N[C@@]3(c3cc(F)ccc3F)C2)nc(C)c1F,7.563989,0.6712328767123288,Zone B (Novel),436.46300000000014,85.21000000000001
CN1C(=N)N[C@](C)(c2sc(-c3cc(F)cc(-c4cscn4)c3)cc2F)CS1(=O)=O,7.5631433,0.6617647058823529,Zone B (Novel),454.5490000000001,86.15
Cc1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3cc(F)cc(F)c3)C2)nc(C)c1F,7.5616693,0.8113207547169812,Zone A (Safe),404.39600000000013,87.71000000000001
CN1C(=N)N[C@](C)(c2sc(-c3cc(F)cc(-c4nccs4)c3)cc2F)CS1(=O)=O,7.559834,0.6818181818181818,Zone B (Novel),454.5490000000001,86.15
Cc1nc(N2C[C@H]3C(=O)N(C)C(=N)N[C@]3(c3ccc(F)cc3F)C2)nc(C)c1F,7.558864,0.8548387096774194,Zone A (Safe),404.39600000000013,85.21000000000001
CN(C)c1ccc(C(=O)Nc2ccc(F)c([C@@]3(CF)N=C(N)CCC3(F)F)c2)cn1,7.558386,0.6764705882352942,Zone B (Novel),423.4140000000001,83.61
CC(C)c1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3cc(F)ccc3F)C2)nc(C)c1F,7.557894,0.7647058823529411,Zone A (Safe),432.4500000000001,87.71000000000001
CSc1nc(N2C[C@H]3C(=O)N(C)C(=N)N[C@@]3(c3cc(F)cc(F)c3)C2)nc(C)c1F,7.555531,0.6712328767123288,Zone B (Novel),436.46300000000014,85.21000000000001
FC(F)[C@@]1(F)[C@@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)NC(=N)N1Cc1ccccc1,7.555414,0.6,Zone B (Novel),489.44800000000015,81.11
CCc1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3cc(F)ccc3F)C2)nc(C)c1F,7.554092,0.8088235294117647,Zone A (Safe),418.4230000000001,87.71000000000001
Cc1nc(N2C[C@H]3C(=O)N(C)C(=N)N[C@@]3(c3ccc(F)cc3)C2)nc(Cl)c1F,7.5539,0.6388888888888888,Zone B (Novel),406.82400000000007,85.21000000000001
CN1C(=N)N[C@@]2(c3cc(Oc4cc(Cl)ccc4F)ccc3F)CO[C@H](C3CC3)C[C@H]2C1=O,7.553776,0.7571428571428571,Zone A (Safe),461.8960000000003,74.65
CN1C(=N)N[C@@]2(c3cc(Oc4cc(Cl)ccc4F)ccc3F)CO[C@@H](C3CC3)C[C@H]2C1=O,7.553776,0.7571428571428571,Zone A (Safe),461.8960000000003,74.65
CN1C(=O)[C@@H]2CN(c3cccc(F)c3F)C[C@]2(c2cc(-c3cccc(F)c3)cs2)N=C1N,7.553684,0.6447368421052632,Zone B (Novel),456.4930000000001,61.93000000000001
CN1C[C@@](C)(c2cc(NC(=O)c3ncc(Cl)cc3F)ccc2F)NC(=N)N1C,7.55267,0.7272727272727273,Zone A (Safe),408.84000000000003,84.35000000000001
COc1ccc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)[C@](F)(F)C[C@@H]3F)c2)nc1,7.5515356,0.8709677419354839,Zone A (Safe),410.3710000000001,89.6
CN1C(=O)[C@@H]2CN(c3ccc(F)cc3F)C[C@]2(c2cc(-c3cccc(F)c3)cs2)N=C1N,7.5510406,0.6756756756756757,Zone B (Novel),456.4930000000001,61.93000000000001
CN1C(=N)N[C@](C)(c2sc(-c3ccc(N(C)c4ccc(F)cn4)cc3F)cc2F)CS1(=O)=O,7.550409,0.5512820512820513,Zone B (Novel),495.55200000000013,89.39000000000001
CN1c2cc(F)ccc2[C@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)CS1(=O)=O,7.5489707,0.6666666666666666,Zone B (Novel),461.46500000000015,79.37
CN1c2c(cc(F)c(F)cc2F)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)NC(=N)C1(C)C,7.5487814,0.5526315789473685,Zone B (Novel),489.4480000000001,81.11000000000001
CN1C(=N)N[C@@]2(c3cc(OCCC4CC4)ccc3F)CO[C@H](C3CC3)C[C@H]2C1=O,7.5487776,0.8484848484848485,Zone A (Safe),401.4820000000002,74.65
CN1C(=N)N[C@@]2(c3cc(OCCC4CC4)ccc3F)CO[C@@H](C3CC3)C[C@H]2C1=O,7.5487776,0.8484848484848485,Zone A (Safe),401.4820000000002,74.65
CN1C(=N)N[C@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)CN1c1cccc(F)c1,7.547417,0.6388888888888888,Zone B (Novel),454.45600000000013,84.35
Cc1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3cc(F)ccc3F)CC2)nc(C2CC2)c1F,7.545765,0.8484848484848485,Zone A (Safe),444.46100000000024,87.71000000000001
CN1C(=N)N[C@@]2(c3cc(OCC(F)F)ccc3F)CO[C@](c3ccc(F)cc3)C[C@H]2C1=O,7.543496,0.6533333333333333,Zone B (Novel),450.4120000000002,74.65
Cc1nc(N2C[C@H]3C(=O)N(C)C(=N)N[C@@]3(c3cc(F)ccc3F)C2)nc(C2CC2)c1F,7.543483,0.6712328767123288,Zone B (Novel),430.4340000000002,85.21000000000001
COc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)[C@](C)(F)CC3(F)F)c2)c(F)c1F,7.5433555,0.7692307692307693,Zone A (Safe),460.37800000000016,89.6
COc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)[C@@](C)(F)CC3(F)F)c2)c(F)c1F,7.5433555,0.7692307692307693,Zone A (Safe),460.37800000000016,89.6
CN1C(=N)N[C@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)c2cccc(F)c21,7.5431447,0.6,Zone B (Novel),425.4140000000001,81.11
CN1C(=N)N[C@@]2(c3cc(Oc4ccc(F)cc4)ccc3F)CO[C@H](Cc3ccc(F)cc3)C[C@H]2C1=O,7.5426116,0.6956521739130435,Zone A (Safe),495.50100000000026,74.65
Cc1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3cc(F)ccc3F)C2)nc(C)c1F,7.5424137,0.8524590163934426,Zone A (Safe),404.39600000000013,87.71000000000001
Cc1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@]3(c3cc(F)ccc3F)C2)nc(C)c1F,7.5424137,0.8524590163934426,Zone A (Safe),404.39600000000013,87.71000000000001
CN1CC=C[C@@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)N=C1N,7.5410733,0.6268656716417911,Zone B (Novel),371.3910000000001,83.61
CN1C(=O)[C@@]2(c3cc(NC(=O)c4ccc(F)cn4)ccc3F)COC[C@H](C1F)C2(C)F,7.539115,0.5432098765432098,Zone B (Novel),437.39300000000014,71.53
C1=NN=N[C@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)C[C@H]1,7.5389385,0.5588235294117647,Zone B (Novel),342.329,79.07000000000001
CN1CC2(C1)C(=N)N[C@](C)(c1cc(NC(=O)c3ccc(F)cn3)ccc1F)CSC2,7.5380435,0.7,Zone A (Safe),431.5120000000001,81.11
CN1C(=N)N[C@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)CN1CC1CC1,7.53802,0.6388888888888888,Zone B (Novel),414.4600000000002,84.35
Cc1nc(N2C[C@H]3C(=O)N(C)C(=N)N[C@@]3(c3cc(F)ccc3F)CC2)nc(C)c1F,7.5376196,0.625,Zone B (Novel),418.4230000000002,85.21000000000001
C[C@]1(F)CC(F)(F)[C@@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)N=C(N)N1CC(F)F,7.5374827,0.6865671641791045,Zone B (Novel),491.4110000000001,83.61
CN1CCN(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)CCS1(=O)=O,7.5358477,0.5362318840579711,Zone B (Novel),396.41900000000015,82.60999999999999
FC[C@H]1C[C@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)NC(=N)N1C,7.5343885,0.6764705882352942,Zone B (Novel),391.39700000000005,81.11
FC[C@H]1C[C@@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)NC(=N)N1C,7.5343885,0.6764705882352942,Zone B (Novel),391.39700000000005,81.11
CN(C)c1cc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3ccc(F)cc3)C2)nc(C)c1F,7.5337963,0.7166666666666667,Zone A (Safe),414.4600000000001,78.06
CN1C(=N)N[C@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)c2cc(F)ccc21,7.5296807,0.6176470588235294,Zone B (Novel),425.4140000000001,81.11
FC(F)[C@]1(F)CC/C[C@@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)N=C1N,7.527272,0.6086956521739131,Zone B (Novel),426.3890000000001,80.37
C[C@H]1C[C@H]2C(=O)N(C)C(=N)N[C@]2(c2cc(Oc3cnccc3F)ccc2F)CO1,7.5259695,0.8805970149253731,Zone A (Safe),402.4010000000001,87.54
CN1C(=N)N[C@](C)(c2sc(-c3ccnc(-c4cc(F)ccc4F)c3)cc2F)CS1(=O)=O,7.5235796,0.7777777777777778,Zone A (Safe),466.51000000000016,86.15
CN1C(=O)[C@@H]2CN(c3ccccc3)C[C@]2(c2cc(-c3ccc(F)c(F)c3)cs2)N=C1N,7.523167,0.6712328767123288,Zone B (Novel),438.5030000000001,61.93000000000001
CN1CC2(c3cc(NC(=O)c4ccc(F)cn4)ccc3F)CCSC1S2(=O)=O,7.523051,0.5540540540540541,Zone B (Novel),425.48200000000014,79.37
CN1C(=N)N[C@](C)(c2sc(-c3ccc(F)c(-c4nccs4)c3)cc2F)CS1(=O)=O,7.52262,0.6865671641791045,Zone B (Novel),454.5490000000001,86.15
CN1CC(c2ccc(F)c(F)c2)(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)CS1(=O)=O,7.5221686,0.5774647887323944,Zone B (Novel),495.91000000000014,79.37
CN1C(=N)N[C@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)c2ccc(F)cc21,7.5216184,0.6176470588235294,Zone B (Novel),425.4140000000001,81.11
FC1(F)C[C@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)NC(=N)N1,7.5215783,0.6666666666666666,Zone B (Novel),381.33299999999997,89.9
CN1C(=N)N[C@](C)(c2sc(-c3cc(-c4nccs4)ccc3F)cc2F)CS1(=O)=O,7.5172067,0.6865671641791045,Zone B (Novel),454.54900000000015,86.15
CN1C[C@@](c2cc(NC(=O)c3ccc(F)cn3)ccc2F)NC(=N)N1C,7.514776,0.5652173913043478,Zone B (Novel),359.36,84.35000000000001
Cc1nc(N2C[C@H]3C(=O)N(C)C(=N)N[C@@]3(c3cc(F)cc(F)c3)C2)nc(C)c1F,7.514569,0.6323529411764706,Zone B (Novel),404.39600000000013,85.21000000000001
CN1C(=N)N[C@](C)(c2sc(-c3ccc(F)c(-c4cscn4)c3)cc2F)CS1(=O)=O,7.5134654,0.6716417910447762,Zone B (Novel),454.5490000000001,86.15
CN1C(=N)N[C@](C)(c2sc(-c3ccc(F)c(-c4ncsc4)c3)cc2F)CS1(=O)=O,7.5134654,0.6716417910447762,Zone B (Novel),454.5490000000001,86.15
CN1C(=O)C(c2cccc(Cl)c2)(c2cc(Nc3ccc(F)cn3)ccc2F)N=C1N,7.5122385,0.55,Zone B (Novel),427.8420000000001,83.61
Cc1nc(N2C[C@H]3C(=O)N(C)C(=N)N[C@@]3(c3cc(F)ccc3F)C2)nc(C)c1F,7.5122066,0.7424242424242424,Zone A (Safe),404.39600000000013,85.21000000000001
Cc1nc(N2C[C@H]3C(=O)N(C)C(=N)N[C@]3(c3cc(F)ccc3F)C2)nc(C)c1F,7.5122066,0.7424242424242424,Zone A (Safe),404.39600000000013,85.21000000000001
COc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=N[C@](C)(F)C[C@@H]3F)c2)cn1,7.5091,0.7384615384615385,Zone A (Safe),393.3690000000001,88.83
CN[S@]1/OC/N[C@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)CS1,7.5085163,0.5571428571428572,Zone B (Novel),413.4950000000001,75.28
CN1C[C@@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)NC(=N)C1C(F)F,7.508391,0.6666666666666666,Zone B (Novel),409.387,81.11000000000001
FC(F)[C@]1C[C@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)N=C1N,7.508144,0.6923076923076923,Zone B (Novel),379.33700000000005,80.37
FC(F)[C@@]1C[C@@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)N=C1N,7.508144,0.6923076923076923,Zone B (Novel),379.33700000000005,80.37
FC(F)[C@]1C[C@@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)N=C1N,7.508144,0.6923076923076923,Zone B (Novel),379.33700000000005,80.37
CN1C(=N)N[C@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)CSc2ccccc21,7.506546,0.6301369863013698,Zone B (Novel),453.51800000000014,81.11
Cc1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3ccc(F)cc3F)CC2)nc(C)c1F,7.506454,0.6612903225806451,Zone B (Novel),418.4230000000002,87.71000000000001
CN1C(=O)[C@@H]2CN(c3ncccn3)C[C@]2(c2cc(-c3ccc(F)cc3)ccc2F)N=C1N,7.506087,0.6323529411764706,Zone B (Novel),434.4500000000001,87.71000000000001
COC[C@H]1C[C@H](F)[C@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)NC1=N,7.505606,0.5657894736842105,Zone B (Novel),406.4080000000001,87.1
CN(C)c1cc(N2C[C@H]3C(=O)N(C)C(=N)N[C@@]3(c3cc(F)ccc3F)C2)nc(C)c1F,7.504882,0.5921052631578947,Zone B (Novel),432.45000000000016,75.56
CN1CC[C@@](C)(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)N=C1N,7.5018897,0.6119402985074627,Zone B (Novel),375.83500000000004,83.61
CN1C(=N)N[C@](C)(c2sc(-c3ccc(F)c(-c4cnsc4)c3)cc2F)CS1(=O)=O,7.5012016,0.6811594202898551,Zone B (Novel),454.5490000000001,86.15
CN1c2c(cc(Cl)c(Cl)c1)C[C@@](C)(c1cc(NC(=O)c3ccc(F)cn3)ccc1F)NC2=N,7.500839,0.6133333333333333,Zone B (Novel),490.34100000000007,81.11000000000001
CN1c2ccc(F)cc2C2(c3cc(NC(=O)c4ccc(F)cn4)ccc3F)COC[C@H]1S2(=O)=O,7.5007963,0.5625,Zone B (Novel),489.4750000000002,88.6
FC(F)[C@]1(F)C[C@@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)N=C1N,7.50073,0.65625,Zone B (Novel),398.3350000000001,80.37
CN[C@]1(F)C[C@@](F)=C/C/[C@@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)CS1(=O)=O,7.5005426,0.5555555555555556,Zone B (Novel),471.4760000000001,88.16
CN1C[c@](C)=C(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)NC(=N)N1C,7.4998116,0.5416666666666666,Zone B (Novel),386.406,84.35000000000001
CN[C@@]1(F)[C@@][C@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)CS1(=O)=O,7.4996805,0.5970149253731343,Zone B (Novel),411.4050000000001,88.16
CN1C(=N)N[C@@]2(c3cc(Oc4ccccc4)ccc3F)CO[C@@H](c3ccc(F)cc3F)C[C@H]2C1=O,7.4991603,0.6666666666666666,Zone B (Novel),481.4740000000003,74.65
C[C@]1(F)CC(F)(F)[C@@](C)(c2cc(NC(=O)c3ccc(OCF)cn3)ccc2F)N=C1N,7.498835,0.8387096774193549,Zone A (Safe),442.38800000000015,89.6
Fc1cc(F)cc(-c2cncc(-c3cc(F)c([C@]4(C)CS(=O)(=O)N(C)C(=N)N4)s3)c2)c1,7.4967394,0.7419354838709677,Zone A (Safe),466.5100000000001,86.15
